"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"4.1. Infraestrutura Urbana";6.25770926344512e-05;0.0;0.0;4.186735557952198e-06;1.771352321106418e-05;0.0001311234741398857;8.982508446701301e-06;0.0;0.0037406220255559357;0.0;0.0039652053595459905;0.0039652053595459905;0.0007853779946235453;0.9433614873314486;0.021991878360327087;0.056638512668551355;0.0007853779946235453
"5.1. Rio, Lago e Oceano";0.00014277004043609603;0.0;0.0001834122608057228;1.802738624747656e-05;0.0004971066376418844;7.421376886791573e-05;0.0;0.0;0.0;0.013881341704163563;0.014796871798162659;0.014796871798162659;0.00032319147492856405;0.9381267806812533;0.020448301652288035;0.061873219318746675;0.00032319147492856394
"total";0.6136309458231207;0.00807780267448863;0.0037932172383291995;0.05360967092190979;0.005367911620328975;0.2311800887465103;0.04825922811054502;0.01621048823748908;0.004750583354169536;0.015120063273091223;0.9999999999999999;0.9999999999999999;0;0.8996297236900221;0.00579559869236408;0.10037027630997786;0.03496986518435323
"adj population";0.6136309458231354;0.008077802674488634;0.0037932172383291964;0.05360967092191004;0.005367911620328975;0.23118008874651289;0.048259228110544956;0.016210488237489093;0.00475058335416954;0.015120063273091237;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7421943442026265e-18;8.15944685848443e-18;1.0872748564193234e-17;3.4629683891598898e-18;1.1468909536907452e-17;1.9563924885552684e-18;3.591530454869488e-18;5.6332374328231795e-18;1.105216842512272e-17;7.360592008992706e-18;6.5300188503311e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9590123298738839;0.6190910169057301;0.8336636475818184;0.732710659838319;0.020934917594134215;0.8146866732844275;0.858330651859363;1.0;0.7874026717735272;0.9180743131457539;0.899629723690022;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0033664217303852975;0.015120711486107547;0.0387527668757446;0.011618677807954135;0.0018676087800105778;0.0065233076707443185;0.013178783469655725;0.019400732897133042;0.017570779812114194;0.019790205211519873;0.005809031715622628;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9966335782696147;0.9848792885138925;0.9612472331242554;0.9883813221920459;0.9981323912199894;0.9934766923292557;0.9868212165303443;0.9805992671028669;0.9824292201878858;0.9802097947884801;0.10037027630997797;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05030260557315103;0.001424959006506795;0.0012618998387068934;0.028658587134004446;0.00013098559219435735;0.033067851474292476;0.013673706776382424;0.0;0.00044916666798010957;0.0018310601879981923;0.06540041112560836;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2008 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5848774542416254;0.0021147770218391472;3.7649909103487577e-05;0.007325140106265696;0.005501406780496765;0.0275113076819914;0.0013978960450451061;0.0;0.00012100864171265364;0.0007657321836268378;0.6296523726117066;0.6296523726117066;-0.023700211954042157;0.9288894629518186;0.003228319583584583;0.07111053704818138;0.02370021195404226
"1.2. Floresta Plantada";0.00017108385046264358;0.005580628567391093;0.0;1.3941858330957432e-05;0.0;0.0004928349369655536;3.659571298291671e-05;0.0;0.0;0.0;0.006295084926133165;0.006295084926133165;0.0026771959594286505;0.8865056838588301;0.02200884572635855;0.1134943161411699;0.0026771959594286488
"2.1. Área Úmida Natural não Florestal";0.00013287372422969606;0.0;0.0031887830930224627;0.00020996233305968552;0.00012444399263835453;0.00016870238382176236;1.5895522580387007e-05;0.0;0.0;1.3654071516650232e-05;0.0038543151208689985;0.0038543151208689985;-5.0259292528713256e-05;0.8273280707529473;0.03677744141615202;0.17267192924705266;5.025929252871304e-05
"2.2. Formação Campestre (Campo)";0.009460372267437697;0.00018631525531511694;0.00033307689679242636;0.043007441371738675;1.6754580647053326e-05;0.007416422016140261;0.000845487785428981;0.0;7.841042863185352e-05;0.0002725385187468562;0.061616819120878914;0.061616819120878914;-0.004857732985409228;0.697982174110082;0.01050765978105102;0.302017825889918;0.004857732985409237
"2.5. Outra Formação não Florestal";9.765469520727994e-06;0.0;0.0;1.1157132819863904e-05;0.000119682095682138;4.4520345583366435e-05;0.0;0.0;0.0;0.0;0.00018512504360609634;0.00018512504360609634;0.007647208624700434;0.6464932747661849;0.05850475676905787;0.3535067252338151;0.007647208624700434
"3.1. Pastagem";0.00708188214537554;0.00034561674507804205;2.5075450848574538e-05;0.002787744601447569;0.0012676726394139782;0.18853625146422592;0.004664375919742803;0.0;0.000414972664017237;0.00011787012809725636;0.20524146175824692;0.20524146175824692;0.02528549803555391;0.9186070389924538;0.00752899316980878;0.08139296100754623;0.02528549803555391
"3.2. Agricultura";0.00018048122354071488;0.00018996931426632088;3.622734072227299e-05;0.0018791724225933866;4.040334605314789e-05;0.006158947277297171;0.04320425137584667;0.0;2.0432587312463345e-05;2.6569862622863446e-05;0.05173645475025501;0.05173645475025501;-0.0015544863406022034;0.8350833389029945;0.012603964973690353;0.16491666109700553;0.001554486340602193
"3.3 Mosaico de Agricultura ou Pastagem";0.003922872621057195;0.0005549739816720928;0.0;0.0014925730350201058;0.00026775251770694557;0.0;0.0;0.01607353725567635;0.0004082068456593878;0.00013493951919838986;0.022854855775990467;0.022854855775990467;-0.00678131852031412;0.7032876257553091;0.013202415169184108;0.2967123742446909;0.006781318520314116
"4.1. Infraestrutura Urbana";6.251939080604574e-05;0.0;0.0;4.1828750031297615e-06;1.7697189715311162e-05;0.00013513426232983204;1.7466048025951737e-05;0.0;0.0037481909158853088;0.0;0.003985190681765579;0.003985190681765579;0.0008060314014533252;0.9405298805488347;0.02189689126655651;0.059470119451165315;0.000806031401453325
"5.1. Rio, Lago e Oceano";5.285572360870785e-05;0.0;0.0001832431378510612;2.777039919060969e-05;0.00047652052595283627;6.283942544554055e-05;0.0;0.0;0.0;0.013775090998481333;0.014578320210530089;0.014578320210530089;0.0005280750717600978;0.944902485303583;0.020630494458834747;0.055097514696416994;0.0005280750717600972
"total";0.6059521606576643;0.008972280885561814;0.0038040558283402854;0.05675908613546968;0.00783233366830653;0.23052695979380083;0.05018196840965282;0.01607353725567635;0.004791222083218904;0.015106395282290186;1.0000000000000002;1.0000000000000002;0;0.9021113113795767;0.005858404317862966;0.09788868862042333;0.036944009092896475
"adj population";0.60595216065768;0.008972280885561821;0.0038040558283402824;0.05675908613546986;0.00783233366830653;0.23052695979380344;0.05018196840965271;0.016073537255676354;0.004791222083218909;0.015106395282290198;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.738285566378998e-18;7.764699826949942e-18;1.0795546187698408e-17;3.4209272756073177e-18;9.412979544518787e-18;1.9560272075289384e-18;3.520687491077708e-18;5.67619035576751e-18;1.101045719363636e-17;7.34260339034804e-18;6.263840403951201e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9652205111486603;0.6219854949449295;0.8382587524783337;0.7577190596249341;0.01528051545689768;0.8178490343726658;0.8609517072577815;1.0;0.7823037318627378;0.9118714783420508;0.9021113113795761;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0034361134313080034;0.014640064762762434;0.03841192324907395;0.011603340774321586;0.0011203004719794463;0.0065557827071373665;0.013079578147165325;0.01910221978739077;0.017479451124392503;0.01964856934755945;0.005882216680169844;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.996563886568692;0.9853599352372375;0.9615880767509261;0.9883966592256784;0.9988796995280206;0.9934442172928626;0.9869204218528347;0.9808977802126092;0.9825205488756075;0.9803514306524406;0.09788868862042388;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04214941283207785;0.0014289127174841442;0.0012305454706356455;0.027503289527462005;0.00013088589584791667;0.033410420588042;0.013955434067612293;0.0;0.0004739995317605411;0.0016064584240975122;0.06094467952750995;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2009 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5835302273110059;0.0023669550309211337;3.2490650191352244e-05;0.007324185748426337;0.005390198438945124;0.027691320401810295;0.0013163608249380683;0.0;8.771577864792914e-05;0.0006784730729757461;0.6284179272578619;0.6284179272578619;-0.02361058437394951;0.9285703064794395;0.0032388783232075863;0.0714296935205605;0.023610584373949473
"1.2. Floresta Plantada";0.00018872010983690145;0.006133810599690831;0.0;5.170266314595861e-06;0.0;0.000524877666415925;3.823833390400823e-05;0.0;0.0;0.0;0.006890816976162261;0.006890816976162261;0.0028747554376409045;0.8901427248626428;0.021257184093548848;0.10985727513735721;0.0028747554376409024
"2.1. Área Úmida Natural não Florestal";8.020753624746612e-05;0.0;0.0024169469070389536;0.0002049698319977806;0.00013878469843559666;9.712960620624599e-05;1.5905232622727563e-05;0.0;0.0;0.0;0.0029539438125487706;0.0029539438125487706;0.000514302313357943;0.8182101828651654;0.038498401787954585;0.18178981713483455;0.0005143023133579428
"2.2. Formação Campestre (Campo)";0.009613232497017482;0.0001757111340102406;0.0007746133087611476;0.043211446738633294;2.5001283289336305e-06;0.007583412360544102;0.0007974395951992401;0.0;8.332341154660341e-05;0.00033687695980468886;0.06257855613384573;0.06257855613384573;-0.00572540967910167;0.6905152404956556;0.010383909831845861;0.3094847595043444;0.005725409679101692
"2.5. Outra Formação não Florestal";9.771434918974082e-06;0.0;0.0;1.1163948338607136e-05;0.00010455494188872537;6.167320115022497e-05;0.0;0.0;0.0;0.0;0.00018716352629653157;0.00018716352629653157;0.00749496215261476;0.5586288309351166;0.05436403150363477;0.4413711690648834;0.007494962152614761
"3.1. Pastagem";0.007230949686176294;0.00035924521213875216;2.5090768601622094e-05;0.002813909943519207;0.001163719419598578;0.1872821882524027;0.004695994907120814;0.0;0.00041517184832203066;0.0001471292894675272;0.20413339932734753;0.20413339932734753;0.025381609144281475;0.9174500050923952;0.007555498916301708;0.08254999490760484;0.025381609144281447
"3.2. Agricultura";0.00020951437564865487;0.00018494385961342332;3.6249470791323574e-05;0.001753467830850154;5.306875357486771e-05;0.006067810424098534;0.045191001527633876;0.0;9.109341073015909e-06;2.6586093262010164e-05;0.05353175167654586;0.05353175167654586;-0.0014593345376774482;0.8441905992669695;0.012561161584150401;0.1558094007330305;0.0014593345376774508
"3.3 Mosaico de Agricultura ou Pastagem";0.0037938957855759535;0.0005449065774287842;0.0;0.0014667699878997248;0.0002631738362367932;0.0;0.0;0.015857000580707704;0.000395982301567285;0.00011676629572000558;0.02243849536513625;0.02243849536513625;-0.006581494784428551;0.7066873389980274;0.01350635751943963;0.2933126610019726;0.006581494784428547
"4.1. Infraestrutura Urbana";6.255758180786795e-05;0.0;0.0;4.185430181368177e-06;1.7708000335759497e-05;0.0001273295976087666;1.747671744968389e-05;0.0;0.003839272406113054;0.0;0.0040685297334965;0.0040685297334965;0.0007620453537734179;0.9436510625703547;0.02195411148812279;0.05634893742964531;0.0007620453537734179
"5.1. Rio, Lago e Oceano";8.826656567693236e-05;0.0;0.0001828550205223143;5.787672858297251e-05;0.000548417461566915;7.926696139217602e-05;0.0;0.0;0.0;0.013842733452999266;0.014799416190740575;0.014799416190740575;0.00034914897348866736;0.9353567245213451;0.02029614773402857;0.0646432754786549;0.00034914897348866866
"total";0.6048073428839125;0.009765572413803164;0.0034682461259067134;0.05685314645474404;0.007682125678911292;0.22951500847162898;0.05207241713886841;0.015857000580707704;0.004830575087269918;0.015148565164229244;0.9999999999999998;0.9999999999999998;0;0.9014091827181157;0.005863060824860038;0.09859081728188435;0.03737682337515715
"adj population";0.6048073428839278;0.009765572413803183;0.0034682461259067108;0.05685314645474421;0.007682125678911292;0.22951500847163145;0.05207241713886826;0.01585700058070773;0.004830575087269922;0.015148565164229254;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.739822259098346e-18;7.472619265107717e-18;1.1274523613024049e-17;3.4189503300100394e-18;9.485071818264296e-18;1.96174164964736e-18;3.468701264618682e-18;5.718446692025301e-18;1.0992147424771817e-17;7.34013717844652e-18;6.287216149501414e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9648200111601654;0.62810558764799;0.696878716013006;0.7600537425493293;0.01361015769056552;0.815991030388558;0.8678491226385172;1.0;0.794785783628691;0.9137983236647734;0.9014091827181152;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003446369389694324;0.014298323258328215;0.03291999483081048;0.011637218832022947;0.0010797153061125285;0.006571302550241314;0.012993632758188956;0.019442177022148496;0.017748406456123397;0.019545149294766865;0.005883035499905818;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9965536306103057;0.9857016767416718;0.9670800051691896;0.988362781167977;0.9989202846938875;0.9934286974497587;0.987006367241811;0.9805578229778515;0.9822515935438766;0.9804548507052331;0.09859081728188479;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04255423114581314;0.0015140127529428612;0.001073993811019634;0.027283399432221495;0.0001652171688156124;0.033702422149889666;0.013762831222469074;0.0;0.0004585146547668919;0.0019133654754826188;0.06121399390671049;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2010 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5825149371184666;0.0027294467443723224;3.250077782034899e-05;0.00736764125516813;0.005761924797696488;0.027920238931122554;0.0013517229376942244;0.0;0.00011108422713189285;0.0009471508682310212;0.6287366476577037;0.6287366476577037;-0.025195363040066546;0.9264847838734543;0.003236418654070358;0.07351521612654566;0.025195363040066643
"1.2. Floresta Plantada";0.00018777412086881852;0.006597953130203793;0.0;1.3954723403061156e-05;0.0;0.0005214833499056412;5.213251906218324e-05;0.0;0.0;0.0;0.007373297843443497;0.007373297843443497;0.0031541034384703123;0.8948442434169185;0.021081094136176842;0.10515575658308152;0.0031541034384703114
"2.1. Área Úmida Natural não Florestal";0.00018443622811679404;0.0;0.0027760929754388876;0.00021819506130163602;0.00014687987087790764;0.00010624152764519903;1.5910190427331698e-05;0.0;0.0;0.0;0.003447755853807756;0.003447755853807756;0.00016492176690670085;0.8051883872150999;0.03679323836383994;0.1948116127849001;0.00016492176690670064
"2.2. Formação Campestre (Campo)";0.009559238859204764;0.00014053149123545962;0.0005650073247363954;0.04242680830631099;2.500907641505419e-06;0.007220238812674647;0.0007242664190853763;0.0;6.41395950333894e-05;0.0002463251247453503;0.06094905684066788;0.06094905684066788;-0.004857698844915487;0.6961027865816299;0.010557224481512426;0.30389721341837006;0.004857698844915506
"2.5. Outra Formação não Florestal";9.7744807634568e-06;0.0;0.0;1.1167428242094645e-05;0.00010136555179733073;3.059675724140714e-05;0.0;0.0;0.0;0.0;0.00015290421804428931;0.00015290421804428931;0.00778976241171209;0.6629349608129829;0.06148125167578747;0.33706503918701713;0.007789762411712091
"3.1. Pastagem";0.007109444140348068;0.00036270267052542605;1.5059153772431826e-05;0.0027688061678125555;0.001225027083076344;0.1873473460611154;0.004879025910225182;0.0;0.00042958528531886057;0.0001278656963617231;0.204264862168556;0.204264862168556;0.02497492173733359;0.917178530228658;0.00756052426653327;0.08282146977134197;0.02497492173733351
"3.2. Agricultura";0.00027297135591619696;0.0001488999692866275;3.626077007863672e-05;0.0018507575167221145;2.448089454550953e-05;0.005875451848925036;0.04651843409431596;0.0;2.173712909274265e-05;7.114852075525323e-06;0.05475610843095835;0.05475610843095835;-0.0012100151982523287;0.8495569796193742;0.012495147247609282;0.15044302038062585;0.0012100151982523191
"3.3 Mosaico de Agricultura ou Pastagem";0.003551650676862901;0.0005478672762901794;0.0;0.0013931521446776565;0.0002697970295683708;0.0;0.0;0.01548989421033845;0.00036414369705439797;7.594334598117732e-05;0.02169244838077313;0.02169244838077313;-0.006202554170434686;0.7140685061658486;0.013697158889980115;0.2859314938341514;0.006202554170434681
"4.1. Infraestrutura Urbana";6.257708157089985e-05;0.0;0.0;4.186734817742613e-06;1.7713520079335532e-05;0.0001368225032793449;4.601161895776729e-06;0.0;0.00393313789672859;0.0;0.00415903889837169;0.00415903889837169;0.0007647889319881839;0.9456843258351005;0.021557488381630574;0.05431567416489946;0.0007647889319881843
"5.1. Rio, Lago e Oceano";8.848055551859077e-05;0.0;0.00018775661886775606;3.6688657296388276e-05;0.00039297697447358853;8.136411398029253e-05;0.0;0.0;0.0;0.01368061278751971;0.014467879707656325;0.014467879707656325;0.0006171329672581809;0.9455851903634506;0.020434369448749285;0.05441480963654943;0.0006171329672581809
"total";0.603541284617637;0.010527401281913809;0.0036126776207144567;0.05609135799575237;0.00794266662975638;0.2292397839058895;0.05354609323270603;0.01548989421033845;0.004923827830359874;0.015085012674914506;0.9999999999999998;0.9999999999999998;0;0.9013865821322372;0.005880960350350668;0.09861341786776279;0.037465631253669064
"adj population";0.6035412846176521;0.010527401281913807;0.003612677620714454;0.056091357995752544;0.00794266662975638;0.22923978390589192;0.05354609323270587;0.015489894210338471;0.004923827830359877;0.015085012674914515;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7405717612350542e-18;7.234790653232723e-18;1.100836228070264e-17;3.4412975096038993e-18;9.358130605458926e-18;1.9643613400446268e-18;3.431975346400574e-18;5.780936364144736e-18;1.0893284869309858e-17;7.35753796333787e-18;6.221124869347091e-17;NaN;NaN;NaN;NaN;NaN;NaN
