"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.2. Floresta Plantada";0.00022443923744746;3.833895654728262e-05;0.008504139913155635;0.0;3.8528841124436426e-05;0.0;0.0004904295178651616;3.184313484647211e-05;0.0;0.0;0.0;6.608259830628906e-05;0.009393802199292737;0.009393802199292737;0.0032626414182661914;0.9052926315391138;0.019509142274292714;0.09470736846088623;0.003262641418266189
"2.1. Área Úmida Natural não Florestal";3.952792699910148e-05;8.866751248692074e-05;0.0;0.0026455225367856368;0.0001964363476020847;0.00012288991607501784;0.00021283930230437572;1.222835243318398e-05;0.0;6.229780002277867e-06;0.0;0.0;0.0033243416746885994;0.0033243416746885994;0.00016710652934051422;0.7958034388969507;0.03587157828993688;0.2041965611030493;0.0001671065293405139
"2.2. Formação Campestre (Campo)";0.0011595127884282347;0.008334222537236705;0.000156482223398559;0.0005656366771627856;0.041307690859250304;1.6850904465346507e-05;0.007408567022728818;0.0009550404934292511;0.0;8.879793668975795e-05;0.00020641236086229095;5.513450560847416e-05;0.060254348309260526;0.060254348309260526;-0.00554184784769126;0.6855553502501625;0.010529503486041371;0.31444464974983755;0.005541847847691267
"2.5. Outra Formação não Florestal";9.821612215760332e-06;0.0;0.0;0.0;1.1221276331244626e-05;0.00012199893291245648;4.4776297658124934e-05;0.0;0.0;0.0;0.0;0.0;0.00018781811911758637;0.00018781811911758637;0.007452714325410204;0.6495589109593691;0.06551981011789125;0.35044108904063087;0.007452714325410205
"3.1. Pastagem";0.003007742690762769;0.003214347963809491;0.0004178837769910929;1.5131767326535944e-05;0.0030711830572837133;0.0009938871500948182;0.1857159449698192;0.003025343677091155;0.0;0.00046096652147761314;0.00015678372761373756;0.001234306646598531;0.20131352194886867;0.20131352194886867;0.02726482960114384;0.9225209671558431;0.007679387880843853;0.07747903284415691;0.027264829601143792
"3.2.1. Lavoura Temporária";0.00014349900391903545;7.103278685727977e-05;0.00025775889895067835;4.586950671235948e-05;0.0015104767710835518;8.98030914955526e-05;0.006450242201077885;0.058293282415459294;0.0;2.9671004524908484e-05;1.1384108491858607e-05;0.00018760084435998542;0.06709062063293238;0.06709062063293238;-0.004122111741932729;0.8688737988338889;0.011919069946143229;0.13112620116611107;0.004122111741932721
"3.3 Mosaico de Agricultura ou Pastagem";0.0011956031096377285;0.0017535545959270155;0.0004634938834878479;0.0;0.0011884223978905028;0.0002631927641755208;0.0;0.0;0.014813243742693893;0.0004007327479364685;7.584148284708582e-05;0.0;0.02015408472459606;0.02015408472459606;-0.005340840981902169;0.7349995767664804;0.014190767926085545;0.2650004232335196;0.005340840981902167
"4.1. Infraestrutura Urbana";5.908897843846056e-05;0.0;0.0;0.0;4.206922784463843e-06;1.7798932690700844e-05;0.00016037799003492564;9.766641795841377e-06;0.0;0.004251040464221013;0.0;0.0;0.0045022799299654056;0.0045022799299654056;0.0008421461336481576;0.9441972801219575;0.02127737459901958;0.05580271987804253;0.000842146133648157
"5.1. Rio, Lago e Oceano";0.00010227734490050691;6.131723713957078e-06;0.0;0.00019657966476383128;7.32532177081391e-05;0.0005802995230939679;0.0001835166291097803;7.250867455584475e-06;0.0;0.0;0.013369522302510282;0.0;0.01451883127325605;0.01451883127325605;-5.7997691549494055e-05;0.9208401179740403;0.02066681770188365;0.0791598820259597;5.799769154949362e-05
"3.2.2. Lavoura Perene";4.893042770847233e-06;7.550884410890084e-05;6.963383100550036e-05;0.0;0.0;0.0;0.0006266612295153251;5.457371740598836e-05;0.0;9.156118451603401e-06;0.0;0.0004534269186932118;0.001293853701951377;0.001293853701951377;0.00162221339488314;0.3504468225498431;0.01833406469979056;0.6495531774501568;0.0016222133948831405
"total";0.48541899210739786;0.10699865223906588;0.012656443617558926;0.0034914482040291133;0.05471250046156926;0.0076405324445277915;0.22857835155001247;0.06296850889099966;0.014813243742693893;0.0053444260636135625;0.014460833581706556;0.0029160670968345175;1.0;1.0;0;0.883949805158187;0.00671226564650667;0.116050194841813;0.04061165140269203
"adj population";0.4854189921073869;0.10699865223906521;0.012656443617558938;0.00349144820402911;0.05471250046156946;0.00764053244452779;0.22857835155001477;0.06296850889099924;0.014813243742693888;0.005344426063613567;0.014460833581706583;0.0029160670968345166;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.813283337906585e-18;2.533064481847142e-18;6.765706956923421e-18;1.1260476897902477e-17;3.504675212882601e-18;9.593864120630918e-18;1.9860004322831166e-18;3.267740420399562e-18;5.973123158350644e-18;1.0562015363964629e-17;7.642669428248448e-18;1.2331950317978061e-17;7.72345701293176e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9668785999602973;0.7956432612771174;0.6719217633425404;0.7577149601511248;0.7549954856891509;0.0159673339257702;0.8124826507430005;0.9257529428935127;1.0;0.7954157122994658;0.9245333076388614;0.15549262195832908;0.8839498051581873;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003830416299361392;0.008427767708877964;0.013776021405054998;0.035166170579818426;0.011848647595079784;0.001314122111902466;0.006594865077208569;0.012922506038553029;0.01972109109530012;0.01721266490301317;0.02055355477330702;0.006668743765559864;0.006738510144554722;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9961695837006386;0.991572232291122;0.986223978594945;0.9648338294201816;0.9881513524049202;0.9986858778880975;0.9934051349227915;0.987077493961447;0.9802789089046999;0.9827873350969868;0.979446445226693;0.9933312562344402;0.11605019484181267;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03215551324891608;0.04373179123863852;0.0017793245722742025;0.0013576382758059254;0.02680961920463791;0.00013163837241025978;0.031195153958098965;0.009350452951080723;0.0;0.0005024789314887843;0.002182622558392546;0.0016808535665163303;0.07543854343913013;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2016 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.4666298437428722;0.008280236959932531;0.002405925548150121;2.275651980980491e-05;0.0006558838833734708;0.0055110435279188295;0.008862839351675993;0.00029558929078344183;0.0;5.2694240368026014e-05;0.000499331874809342;0.0005469237093619592;0.4937630686490556;0.4937630686490556;-0.010261058244606241;0.9450480875768598;0.00371107764660767;0.05495191242314024;0.010261058244606158
"1.1.2. Formação Savânica";0.009966555299172331;0.08426060514585888;0.0002880267680427045;0.0;0.006659488951637546;0.0001468101244085452;0.019180755389452384;0.0002876408854451128;0.0;4.397357072281897e-05;0.00020161148837374154;0.000376579458314209;0.12141204708142828;0.12141204708142828;-0.01501876829542366;0.6940053081334425;0.0072252444226210185;0.3059946918665575;0.015018768295423632
"1.2. Floresta Plantada";0.0003734836995137113;4.1652097324175256e-05;0.008569019078958772;0.0;5.2630933915392384e-05;0.0;0.0005849686864525737;4.0750540523792454e-05;0.0;0.0;0.0;6.07415612553044e-05;0.009723246597943722;0.009723246597943722;0.0029702410893475933;0.8812919627864786;0.019111235247530563;0.11870803721352141;0.0029702410893475903
"2.1. Área Úmida Natural não Florestal";5.567463448296735e-05;7.2608136704328e-05;0.0;0.002638727962963319;0.0001609674461964149;0.00014219055631232587;0.0001781051852643372;1.2254452880202193e-05;0.0;0.0;0.0;0.0;0.003260528374803895;0.003260528374803895;0.0002343147535255319;0.8092945865321677;0.03650749290479167;0.19070541346783232;0.00023431475352553126
"2.2. Formação Campestre (Campo)";0.0010890012946502168;0.008300474314929812;0.0001506006066935185;0.000573654705981526;0.04101772637255256;2.518330466164458e-06;0.007278557907712314;0.0010747873591090945;0.0;8.898746883274791e-05;0.00020509783604549556;4.069630232244295e-05;0.0598221024992959;0.0598221024992959;-0.0054777943434788055;0.685661731348132;0.010561165312195081;0.314338268651868;0.005477794343478809
"2.5. Outra Formação não Florestal";9.84257566694246e-06;0.0;0.0;0.0;1.1245227254311384e-05;0.00012225932994485794;4.4871869109069236e-05;0.0;0.0;0.0;0.0;0.0;0.00018821900197518103;0.00018821900197518103;0.0074733821571074275;0.6495589109593691;0.06555403306263857;0.35044108904063087;0.0074733821571074275
"3.1. Pastagem";0.003855910133404354;0.003342065292068629;0.0004505176444391914;2.5273441470061798e-05;0.0030466098110650823;0.001118523128773695;0.18660491186363765;0.0028789048547255267;0.0;0.00040981169011949627;0.00012161960778189941;0.0011574339161078424;0.20301158138359343;0.20301158138359343;0.02774133293064667;0.9191835785518315;0.007651337414281314;0.08081642144816847;0.02774133293064668
"3.2.1. Lavoura Temporária";0.00011147441653379356;9.400836726265269e-05;0.0002456147670992167;3.7431249660001956e-05;0.0013611917200987557;5.81497898450154e-05;0.006944177870332376;0.05925788833390618;0.0;2.9734334927414552e-05;1.3530401246750734e-05;0.0002310471706021335;0.06838424842151429;0.06838424842151429;-0.004467440840915906;0.8665429496080134;0.011830217594143846;0.13345705039198663;0.004467440840915937
"3.3 Mosaico de Agricultura ou Pastagem";0.0012512975071358623;0.00195320622182192;0.0005140008150207513;0.0;0.0013275155920968386;0.00023708271872841725;0.0;0.0;0.014587340036288367;0.00042095010114505193;5.952561450042686e-05;0.0;0.020350918606737635;0.020350918606737635;-0.005763578570449269;0.716790250021387;0.013742066354779566;0.28320974997861303;0.005763578570449268
"4.1. Infraestrutura Urbana";4.126209587996761e-05;0.0;0.0;0.0;4.215902127007786e-06;1.783692309882923e-05;0.0002084630614723963;1.8346359882868657e-05;0.0;0.004284894658465825;0.0;0.0;0.004575019000926895;0.004575019000926895;0.0007652027251136898;0.9365851065531552;0.02107714329833015;0.06341489344684481;0.0007652027251136891
"5.1. Rio, Lago e Oceano";0.00011276151855509172;0.0;0.0;0.0001969992484447124;4.683231549970432e-05;0.0003051867295859292;0.00012386542519902925;7.266343856260253e-06;0.0;0.0;0.013329077998415035;0.0;0.014121989579555762;0.014121989579555762;0.0003078052416169288;0.9438527003101167;0.021286355049240292;0.0561472996898833;0.0003078052416169291
"3.2.2. Lavoura Perene";4.903486582006273e-06;4.842225010171272e-05;6.978245888703756e-05;0.0;0.0;0.0;0.0007413977039319944;4.337915948589808e-05;0.0;9.175661459203514e-06;0.0;0.0004699700827282997;0.0013870308031761524;0.0013870308031761524;0.001496361397516039;0.33883175604472415;0.017515440988070296;0.6611682439552758;0.0014963613975160386
"total";0.48350201040444946;0.10639327878600464;0.012693487687291312;0.003494843128329426;0.05434430815581709;0.007661601159082609;0.2307529143142401;0.06391680758059835;0.014587340036288367;0.0053402217260405845;0.014429794821172692;0.002883392200692191;0.9999999999999999;0.9999999999999999;0;0.8817722646065913;0.006721914193241324;0.1182277353934087;0.04098864029487384
"adj population";0.48350201040444135;0.10639327878600391;0.012693487687291324;0.0034948431283294236;0.054344308155817284;0.007661601159082607;0.23075291431424222;0.063916807580598;0.014587340036288362;0.005340221726040586;0.014429794821172718;0.0028833922006921905;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.8213070197631136e-18;2.54767912786785e-18;6.770729603187506e-18;1.1419201885489036e-17;3.5281540205880166e-18;9.587825188478927e-18;1.9882064070206516e-18;3.2619314347065888e-18;6.0044356759357995e-18;1.060391048341658e-17;7.686114730711175e-18;1.2496608063204453e-17;7.77161036403697e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9651042471416742;0.7919730090783019;0.6750720755445372;0.7550347372028282;0.754775021791533;0.01595741247897289;0.8086784620605868;0.927109637933381;1.0;0.8023814137850017;0.9237191632730226;0.1629920766989236;0.8817722646065922;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0038503052458712427;0.008441704941090084;0.013920075520891315;0.035079833995208226;0.011883653011945253;0.001314133892094416;0.006555337312768925;0.01288606268858708;0.019621359783041022;0.017312293635894864;0.020587790161370818;0.006814304636086316;0.00674664110233124;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9961496947541287;0.9915582950589099;0.9860799244791086;0.9649201660047918;0.9881163469880547;0.9986858661079056;0.9934446626872311;0.987113937311413;0.980378640216959;0.9826877063641052;0.9794122098386292;0.9931856953639137;0.1182277353934078;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03374433332315452;0.04426534728029152;0.002308455037969899;0.001243600823681152;0.026653163566529053;0.00013191934406064617;0.03281333903991157;0.009317838493384342;0.0;0.0005802486849221401;0.0015858231622814557;0.0018341214408957053;0.07723909509854102;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2017 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.46546445045378937;0.008255136139188485;0.002392723207461779;2.2828391087848957e-05;0.0006534970963084873;0.0053794135702357635;0.009276839210288915;0.00035430980935499874;0.0;5.070623437628343e-05;0.000445930020991674;0.0006055679695342184;0.49290140210261785;0.49290140210261785;-0.01129354755475439;0.9443358214608678;0.003730946991258237;0.05566417853913219;0.011293547554754424
"1.1.2. Formação Savânica";0.00992847822670475;0.08371727250377785;0.0003087726123092068;0.0;0.006631628413242183;0.00014727379070546734;0.019796468152291684;0.0002691080904621024;0.0;4.6266879950156734e-05;0.0001544547851872232;0.00039379701351656665;0.12139352046814715;0.12139352046814715;-0.015568224511372093;0.6896354284884959;0.007200479322634253;0.3103645715115041;0.015568224511372034
"1.2. Floresta Plantada";0.00036008581008263124;4.178364597453671e-05;0.008644155179308464;0.0;5.382867214727809e-05;0.0;0.0006750056147891023;3.3603781969760554e-05;0.0;0.0;0.0;6.09333996240135e-05;0.009869396103895787;0.009869396103895787;0.002818072457045193;0.8758545191935627;0.01896198251077791;0.12414548080643728;0.002818072457045191
"2.1. Área Úmida Natural não Florestal";6.717834977232822e-05;6.380694609040784e-05;0.0;0.0026602958146726375;0.00018052440487083556;0.00015305775384390213;0.00010988437313423185;7.064808434655214e-06;0.0;0.0;0.0;0.0;0.0032418124508189986;0.0032418124508189986;0.00028413454636410653;0.8206199016851053;0.0379732581746317;0.17938009831489465;0.0002841345463641064
"2.2. Formação Campestre (Campo)";0.0010502674358579473;0.008306563709029848;9.041242148654997e-05;0.0005826242865257328;0.04067231826887011;2.5262840386198784e-06;0.007584222695284821;0.0009998546834602182;0.0;7.905334440268076e-05;0.00024392040975919024;4.082483231226681e-05;0.059652588371028;0.059652588371028;-0.00573097763033726;0.6818198401701524;0.010571273305060557;0.3181801598298476;0.005730977630337274
"2.5. Outra Formação não Florestal";9.873661197521858e-06;0.0;0.0;0.0;1.1280742740045491e-05;0.00012264545815643797;4.501358667432297e-05;0.0;0.0;0.0;0.0;0.0;0.0001888134487683283;0.0001888134487683283;0.00728090549641598;0.6495589109593691;0.06507467524608164;0.35044108904063087;0.00728090549641598
"3.1. Pastagem";0.0032813859229248467;0.003368254951481134;0.0004520442043437316;1.0141304748467636e-05;0.0030384392178169884;0.0011379384504226055;0.18603387317703093;0.0028634470822162927;0.0;0.00042855375021363083;9.176187955061213e-05;0.0010890732216078747;0.20179491316235712;0.20179491316235712;0.030351331060835696;0.9218957517891184;0.007710980013634561;0.07810424821088158;0.030351331060835707
"3.2.1. Lavoura Temporária";8.441982221318253e-05;0.00010580306739514699;0.00025858386311612957;3.754946772560841e-05;0.0013263365832714123;5.028114524217906e-06;0.0075157734443677075;0.06087494348221654;0.0;2.2713780978275584e-05;2.219578515730356e-05;0.00023274088712581367;0.07048608829809133;0.07048608829809133;-0.004991329936464469;0.8636447978893577;0.011661052380358472;0.13635520211064234;0.004991329936464492
"3.3 Mosaico de Agricultura ou Pastagem";0.00120264424121661;0.0019242640314786844;0.00047077422204603713;0.0;0.001307188632315111;0.00022460723228413996;0.0;0.0;0.014437794598288858;0.0004140628150091511;0.00014755508336588004;0.0;0.020128890856004472;0.020128890856004472;-0.005691096257715613;0.7172672702918476;0.013735509751952825;0.28273272970815244;0.005691096257715614
"4.1. Infraestrutura Urbana";4.139241279970994e-05;0.0;0.0;0.0;4.229217092411507e-06;1.7893256952608306e-05;0.00020912144451067354;1.8404302676549686e-05;0.0;0.004323192332576513;0.0;0.0;0.004614232966608466;0.004614232966608466;0.0007595208115915775;0.9369254573537771;0.020983490402989018;0.06307454264622292;0.0007595208115915774
"5.1. Rio, Lago e Oceano";9.838404430692845e-05;0.0;0.0;0.0002125077324228097;4.233949201585935e-05;0.00027933503402054595;8.395051358307237e-05;7.289292946192356e-06;0.0;0.0;0.013488867653644897;0.0;0.014212673762940305;0.014212673762940305;0.0003880974664444732;0.9490731919012497;0.021315428546988546;0.050926808098750276;0.00038809746644447203
"3.2.2. Lavoura Perene";1.9294166997570217e-05;4.241096235902407e-05;7.000285086907984e-05;0.0;0.0;0.0;0.0008160920112373752;6.67330278895492e-05;0.0;9.204640693351974e-06;6.085611727997962e-06;0.00048584473695239725;0.0015156680087263456;0.0015156680087263456;0.001393114051946806;0.3205482560528972;0.016031961329289347;0.6794517439471028;0.0013931140519468058
"total";0.4816078545478634;0.10582529595677512;0.012687468560940978;0.003525946997183105;0.053921610740690726;0.007469718945184309;0.23214624422319283;0.06549475836162684;0.014437794598288858;0.005373753778200044;0.014600771229384777;0.0029087820606731513;1.0;1.0;0;0.8809256536592848;0.0067447469863010584;0.11907434634071523;0.043275175890643836
"adj population";0.48160785454785837;0.10582529595677444;0.01268746856094099;0.003525946997183102;0.05392161074069092;0.007469718945184307;0.2321462442231944;0.06549475836162659;0.014437794598288853;0.005373753778200045;0.01460077122938481;0.002908782060673151;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.8325483628026586e-18;2.5674788256214467e-18;6.805839947209969e-18;1.1300384803128036e-17;3.562655165235013e-18;9.767060724325274e-18;1.995620850451025e-18;3.2440800375290746e-18;6.073192292715273e-18;1.0626824572657962e-17;7.689370926681282e-18;1.2550476515965589e-17;7.80155330243226e-17;NaN;NaN;NaN;NaN;NaN;NaN
